"PLATFORM_TITLE_ID","REGION","MIXIMUM_VIEWING"
GYYGQOAIoqQGbiwEAAACU,CO,2
GYZLVfgyBc5fDwgEAAACB,ES,2
GWd_WbAiUebWurAEAAAF0,PL,2
GVgSDSgTpTbdnvioKAAEA,CO,2
GYDlspQeJNjd8qQEAAAA9,MX,2
GY1_uNgldOTqGwwEAAABU,US,2
GYvJt6QXuEViCmwEAAAJ1,AR,2
GYhuBvQ4xncIZGwEAAAGh,MX,2
GXHHayQM8kp7CwgEAAAF7,FI,2
GXbdFGgoVoZGYoAEAAA1R,BR,2
GY1mCkwy0nxkumQEAAAAc,AR,2
GVWeongrGg1-0twgJAABT,MX,2
GYfE2tgOlP3BLwwEAAAAR,NL,2
GXdu2ZAnYGJuAuwEAADbC,AR,2
GYoYTlQZsnJLCNgEAAAFu,CO,2
GW64QBgalVgXCwgEAAAHc,DK,2
GXrR72QhID4ayhAEAAANa,MX,2
GX_TK6QpQMpYotgEAAADE,US,2
GYBMTBAxniqsjwwEAAAAR,AR,2
GXYVOjAZRXcPCwgEAAAm8,FI,2
GVoxodwpNOsMZmpgIAAAW,AR,2
GYIjhzwHVTbK9wgEAAAKu,US,2
GYdMTfg4ogMPDwwEAAALf,NO,2
GY1FdWwwY-JZQjgEAAACy,NO,2
GY3uPAwfNlsLCwwEAAAE9,FI,2
GYIjh1w4q9IeedgEAAAKM,AR,2
GXoZAcgZG0o-5nAEAAAYw,AR,2
GYla1bAZmwQG_UgEAAABt,FI,2
GYY6nIQjgKaCYVAEAAAAN,NO,2
GYSCx8AYGSrmsmwEAAADE,AR,2
GYRBCEAdpFMLDRQEAAACT,DK,2
GX71CaAeU9SGqwgEAAACf,BR,2
GW65MAgzgLUvCwwEAAAIa,AR,2
GXrHxGQ1Foq2brQEAAACb,US,2
GYNtG7w4K2hOXUQEAAAEH,NO,2
GVU3f-Ql7rI7DwvwIAYx3,NL,2
GYlGKdgWVfMIVKwEAAAAC,MX,2
GXfqJqAnJMkytlAEAABKp,SE,2
GVWeongrGg1-0twgJAABT,DK,2
GVWeozQ7ZFF-0twgJAACR,DK,2
GYlGLZgXYnsMovwEAAAAc,CO,2
GYgKe0w21jKCKkwEAAAF-,SE,2
GY5tRZAmD5ql4igEAAAAC,DK,2
GX6qNfA264sPCwgEAAAAD,AR,2
GXTd-dADEfp5llQEAABQ2,NL,2
GXBkchQ2740S7iQEAAALo,AR,2
GYnwCxAIdbbZBmwEAAAAE,NO,2
GVU4IlAHS31FvjSoJAbQ8,MX,2
GY1mCkwy0nxkumQEAAAAc,NL,2
GVwZ7BQ7-FFSTwpsJAAAD,MX,2
GY-TingI-NcN_dwEAAAFS,CO,2
GW0jpkQLH1ZhRqgEAAAD_,NO,2
GY_i8_gJ3FsPDwgEAAA_Y,BR,2
GXoPIagejIo-5nAEAAACT,DK,2
GV-jUfg8Dmqd5YQEAAAAI,US,2
GYhg6ZAWSGa2HhgEAAADG,FI,2
GVU3dWQ0qkINJjhsJAYXx,NO,2
GXRt4WgXg3JVLqQEAAAGF,DK,2
GWWTczgL-EpzDwgEAAAAF,MX,2
GYHC0rQvD4W-3KQEAAABE,AR,2
GYSUwmwMQe8PDwwEAAABw,ES,2
GYGbZTw9BF4y1iAEAAAG-,DK,2
GYbzzLQbjypPCKQEAAAAd,MX,2
GYbjSVgVcloHDwwEAAAJO,SE,2
GYDk9Ig48c5i6hgEAAAA7,PL,2
GYGzZKA5nPb_DDgEAAABA,NL,2
GYxdtkQrESrTCKgEAAAm-,NL,2
GYVKqegH2qKGTmAEAAAA-,NL,2
GY3N-QgtTp6aHgQEAAABY,CO,2
GVU4POQd-M4NJjhsJAbqg,FI,2
GVU2nJQ6HZVFvjSoJAUrW,BR,2
GVU43dwK8alFvjSoJAeFu,DK,2
GXdu2ZAnYGJuAuwEAADbC,DK,2
GYIbK_gwjxpCtnAEAAAAC,NL,2
GYTpBDwehncPDIAEAAAAF,AR,2
GY48ZzATccsPDwgEAAAQT,NL,2
GYJ2P6QF4UoytWwEAAAAC,AR,2
GYJWarQJs38JRhwEAAAAi,CO,2
GYNXKhANm-Ya6fQEAAAAq,PL,2
GYY54mwKzHzytoQEAAAAC,NL,2
GYWbsowyn7IqTVwEAAABB,NL,2
GVU4HnAZl447DwvwIAbYE,CO,2
GY3P5tAbtfAnCZwEAAABn,DK,2
GVU4KuQQ3K4NJjhsJAbXd,AR,2
GYf3rdwIUM0nCXgEAAABf,AR,2
GZBDXcgpU-MPCLwEAABIR,MX,2
GYJ0-hgLhp6zDWwEAAAAa,MX,2
GYYK2TQlN_b4ZsAEAAACd,NO,2
GVU4cWg40I1FvjSoJAcgw,NO,2
GWzqJ7g5MTMPCDwEAAAAH,BR,2
GX425zQkSc2NViQEAAAbg,CO,2
GVU4HSgylQ1FvjSoJAbK-,CO,2
GX07XkwflgoaMwgEAAAEq,NL,2
GYIjh1w4q9IeedgEAAAKM,CO,2
GY4ku3gAd0qaHgQEAAARX,CO,2
GYxXZpgXiTQXCwgEAAAq6,FI,2
GYxINXgVOpcJboAEAAAlw,NO,2
GVWen8QWRCqMkqAEJAAAD,CO,2
GYjTxLwCPgSiOTwEAAACn,FI,2
GYfqs-gx82SK8bAEAAAAH,BR,2
GYgOAnQr4xaC1iAEAAAAC,FI,2
GYySwCgBYgoWevAEAAAAC,CO,2
GYqx34Qjl1CnDwwEAAAB-,MX,2
GVU3P4ADgUVFvjSoJAXci,MX,2
GYdUGGgQ-pcNYwwEAAAAC,SE,2
GYHJj8AQaTYGewgEAAABp,NL,2
GWLCREQlu4WCGAQEAAAAP,BR,2
GY1AVnA7YvsNksQEAAAB7,DK,2
GYIA9RALnK6yBpwEAAAAD,ES,2
GYxte8AzAf3cpuQEAAAv7,BR,2
GVU2zWgt3I47DwvwIAVoI,FI,2
GYxte8AzAf3cpuQEAAAv7,ES,2
GVWeorQWn3MJtGwEXAAB6,NL,2
GYVKpsgGiYcLCwgEAAAAT,AR,2
GY2P_TAzhz8PCwwEAAADp,AR,2
GVU4HdwA-4FFvjSoJAbLs,CO,2
GVU4jTgI9-Y7DwvwIAdFt,MX,2
GYobbBgnVFDKWpQEAAAAz,FI,2
GVzTjagD4oX_CwwEAAAAE,FI,2
GVU3K4AX2GYNJjhsJAXEn,CO,2
GYGQUuAYIR7SBrAEAAAKr,AR,2
GYdc_pwoCtW6rwgEAAABl,AR,2
GV60DXghH04_CBAEAAAAO,SE,2
GYRwxzQi9KriVuQEAAAdA,NL,2
GZBCdUgnuxqd9XQEAAAQP,AR,2
GYGd7MAnjl8PDFgEAAAAv,NL,2
GVU2-kAy_-INJjhsJAWOD,NL,2
GYWc6Bg5dncM5AAEAAABq,AR,2
GYKva6Aw3cq1kwwEAAACa,MX,2
GVWIVBAYhUoUfw_AIAAS7,BR,2
GWZsYQA1APaTCwgEAAABR,CO,2
GYSVDaA7LmYPDYQEAAALM,CO,2
GY3P5tAbtfAnCZwEAAABn,US,2
GYF4YGAYk3ITCwgEAAAIA,BR,2
GVU3P4ADgUVFvjSoJAXci,NL,2
GX9OyWwqoo8PCIAEAAAAd,CO,2
GZCHYCwQd6pOmPwEAAAXK,ES,2
GYNtG7w4K2hOXUQEAAAEH,ES,2
GYXEIzQ70_buGtQEAAAHw,NO,2
GY3v_LgzresLCwgEAAACv,FI,2
GYy2WXwUM3LcxtgEAAAC3,PL,2
GVU29VA3a7INJjhsJAWH5,NO,2
GY3zwYAZE3JfDVQEAAAFp,FI,2
GXvTTlQwJdcLDGQEAAAMj,AR,2
GYIA9RALnK6yBpwEAAAAD,CO,2
GYF4CBgKivICTowEAAAAj,SE,2
GYvN35gmZzBbDwwEAAAKe,BR,2
GV-jUfg8Dmqd5YQEAAAAI,NL,2
GYF3rhQXnCkGswwEAAADI,CO,2
GYyVHLgbC2zKqUgEAAADW,NO,2
GWmupzAOKncLDfQEAAAOV,DK,2
GYgKeoQeRSK7CIwEAAAFW,FI,2
GYxfgiQMqWgXCwgEAAAsX,BR,2
GVU3lnwe_X47DwvwIAZGk,FI,2
GYM05ww04Pr2BkgEAAAAV,AR,2
GWsfH3waYwLLCwwEAAAAq,AR,2
GYjsXIw29PSq8wwEAAAAD,AR,2
GYy2WXwUM3LcxtgEAAAC3,NO,2
GXxWcRAWij5piwwEAAAmU,AR,2
GXyR2nALiF528vgEAAAjq,NO,2
GYt6k9g26QoR8XQEAAAAE,AR,2
GWZsKmw0P0LXCLwEAAAAI,AR,2
GVU4jAgtqX47DwvwIAdED,US,2
GYNwdGgcAM8PDwgEAAAGm,MX,2
GYtA0tQZpSEqupQEAAAaD,NO,2
GYdbZ3QCK36XCZAEAAAAC,MX,2
GVU4aPg69OYNJjhsJAcUv,US,2
GZA74vwRKWriWtQEAAAPj,SE,2
GYsgJzA68jUqupQEAAALE,PL,2
GYXytgAqVcoNQEgEAAACh,NO,2
GXwNxKAQgMcPDwgEAAAOh,US,2
GYSU5PQd2J21AigEAAAGe,BR,2
GYMeG3gnpZZPDTQEAAABE,PL,2
GYW2kBQg0Pr3CUwEAAAAR,FI,2
GVU4KBQQzEFFvjSoJAbXL,BR,2
GYF5FHApiC26-wgEAAAS-,CO,2
GYgOQogAokj_DfgEAAAAj,MX,2
GYGL1fgoq7FbDPQEAAAAH,CO,2
GXp9JZApoq7q4SAEAAAW3,BR,2
GYSUxMQnay8PDwwEAAAB4,SE,2
GY1fvUQ48l4SkwgEAAAAT,DK,2
GYF5EDA8RJ4TCwgEAAASd,CO,2
GVU3XggSMLlFvjSoJAYBq,PL,2
GVgXsZgOLAJG-tSMKAAAC,BR,2
GVqFz1Q67iDeqw8YIAAAH,US,2
GZFFYOwMU8pOmPwEAAAku,BR,2
GVU4yeg1mwVFvjSoJAdzI,US,2
GYkWyigApiMPCFwEAAAAE,CO,2
GV40AfAu6yJKhwgEAAAAp,AR,2
GXdu2Vg1tw5uAuwEAADat,US,2
GX6qNfA264sPCwgEAAAAD,CO,2
GXbdFGgoVoZGYoAEAAA1R,NO,2
GWNkY3wB49TzCwgEAAAE3,ES,2
GXAVx2woUwoa1vAEAAACk,DK,2
GWLCREQlu4WCGAQEAAAAP,PL,2
GYgJP9gVsMMNvkAEAAAFf,SE,2
GYiEiKA3cvbKAIgEAAADp,CO,2
GYtA0tQZpSEqupQEAAAaD,DK,2
GYxs3LwSVVwXCwgEAAAyW,NO,2
GYGd7cAUg1sMfwwEAAAE4,AR,2
GW4hs3wBrucMWvAEAAABe,PL,2
GY1Zz6g04-pZQjgEAAAFp,NO,2
GYF3t6AYUNLDCwgEAAADO,CO,2
GVU2-kAy_-INJjhsJAWOD,FI,2
GXrMFLQzejcPCwwEAAAJ_,FI,2
GYXytgAqVcoNQEgEAAACh,DK,2
GYXE-GQiNx7uGtQEAAAS0,CO,2
GYtGSfgqIrI_CwgEAAAAE,AR,2
GYVt-rgjCUsMrZgEAAADj,AR,2
GXqR-QwwaTr2_wwEAAANS,BR,2
GYecRsgPJereZGAEAABlp,MX,2
GXbHoNQFcjYNiYAEAAAZQ,NO,2
GVYiVDQLeXodnUyEJAABq,NL,2
GYFn9wgVBb7usJwEAAAAC,MX,2
GYVJA0Quzb4mZggEAAAAD,CO,2
GYZa6bQvlisLDwgEAAABn,NL,2
GVU37Bg45OlFvjSoJAaWY,BR,2
GY3gCxwFGp8PDwgEAAABY,DK,2
GYJ6Bcgunv8LDwgEAAAJR,AR,2
GYk7eygd88QmuqgEAAAFR,AR,2
GVgSDSgTpTbdnvioKAAEA,BR,2
GY01OGQtRclWbswEAAAFk,FI,2
GYOYyiQeyyVOLNgEAAAQz,AR,2
GYF5O-wDwDQaavQEAAANT,NL,2
GYGiR_gc2AoshwgEAAAC5,AR,2
GVU4vKwKQuoNJjhsJAdiG,PL,2
GVzTjQwiUucLCWQEAAAAC,NL,2
GWwMyWgz0NoK_qQEAAAA_,PL,2
GY1FdWwwY-JZQjgEAAACy,DK,2
GYWkPlQVlCTiRkwEAAAAK,MX,2
GYmRflwr2frCYwwEAAAAC,AR,2
GYn6jTwEaYkumXQEAAATM,AR,2
GZCblSgklJrDCLQEAAAY6,SE,2
GYZqJIQ0gfVI-lQEAAADH,MX,2
GYV25Yw0KI8LDwwEAAAAJ,CO,2
GVU3xWQYt-I7DwvwIAZ8Z,NL,2
GX_TK6QpQMpYotgEAAADE,BR,2
GXL4nygLoIqyWuwEAAALx,US,2
GYGL1fgoq7FbDPQEAAAAH,FI,2
GVlSn4Q8iib6MiqgKAAPl,AR,2
GYoYZaQbBbVrCEQEAAAAE,MX,2
GYVJA0Quzb4mZggEAAAAD,MX,2
GYZ-usgqA4R_DwwEAAAAN,AR,2
GYLfmWQ8HBWCSiwEAAAcM,US,2
GY1Fopgj9dK6WwgEAAADR,NL,2
GYOykUABM3sPDwgEAAAe6,CO,2
GYh4SCAPAsro4VAEAAACE,DK,2
GYGblQA3HwcI1ZgEAAAAG,NL,2
GYfmcIwNOp02kwwEAAAAi,AR,2
GYf3r-Qn9Q5UArgEAAABk,BR,2
GVU4vKwKQuoNJjhsJAdiG,NO,2
GVU3cdAjWfo7DwvwIAYhy,PL,2
GWjrv1w8rXq6BwgEAAAJd,NL,2
GYd11Jg0HTsPCwgEAAAK8,BR,2
GVWifAAAOTqKDKwMJAAF7,US,2
GYbtlbQpxCMPCwwEAAALe,FI,2
GYFEQwAfWoJZmqQEAAAAX,NL,2
GYbzzLQbjypPCKQEAAAAd,BR,2
GYaZu9gNsYJOqiQEAAABD,FI,2
GVU2iSAQgbVFvjSoJAUSl,SE,2
GVU4ZXw5FFVFvjSoJAcUp,NO,2
GXYVC4Ak8CcPCwgEAAAld,AR,2
GYWZvJAb4uo6NwgEAAAC0,AR,2
GVw1SlQPMs8IKwpcJAAFM,DK,2
GYO2jaQYJ2xOXUQEAAAgS,CO,2
GYF4TKA2glMLCOQEAAAI-,ES,2
GYYFRlwz9mUaeqgEAAAA6,AR,2
GW84sagqph7qukAEAAAHe,MX,2
GX2pSUgq6241IugEAAACT,CO,2
GX425zQkSc2NViQEAAAbg,FI,2
GY1-A0QW-JsLCXQEAAABI,SE,2
GYn6jTwEaYkumXQEAAATM,BR,2
GYlYJjgJYJpuDtgEAAAJb,SE,2
GXKNzOAKRTsPDwwEAAABZ,NL,2
GVU43tgMYGFFvjSoJAeG-,DK,2
GYvvROgwOjMJboAEAAAP2,BR,2
GYhqbMwpomcJUrQEAAAAs,SE,2
GWUFrnwGnsovDPgEAAACi,NO,2
GYWc6Bg5dncM5AAEAAABq,MX,2
GYobbBgnVFDKWpQEAAAAz,SE,2
GYoejEAOfWZC2iwEAAAAD,AR,2
GVnmU2AuoyZ3Dww0JAAHL,PL,2
GWeEKjA6v3sNcawEAAAHl,NO,2
GYh-YOQwc-LGxjgEAAAAV,BR,2
GYW7ngQI99YCmtgEAAACO,CO,2
GVU2dnAnI8lFvjSoJAT5R,FI,2
GYUB9owYqtp2LNgEAAAAC,DK,2
GXk7d3QAJHI7CZgEAACa0,MX,2
GYIA9lAFW0gnCwgEAAAAH,NL,2
GYkeZxABRa4AHhwEAAAAC,NO,2
GYULZ8Qch9MPCVAEAAAF8,FI,2
GW2MUjwCVkcPDDgEAAATv,FI,2
GZBtF6ATjqHSfmgEAAAVE,DK,2
GXSXw3AS5P06olAEAAAA8,MX,2
GY_lwMQz1AbiWtQEAAALA,FI,2
GX_Ob2gCXEKmohAEAAAAC,MX,2
GXdu2RA271ZuAuwEAADZ0,FI,2
GYNXKhANm-Ya6fQEAAAAq,BR,2
GXdu2SQFMAaXCPQEAADek,US,2
GV-BK5QGSa8LDwwEAAACC,AR,2
GYuEkswtR4CS6wwEAAAAC,CO,2
GVU4POQd-M4NJjhsJAbqg,MX,2
GYF4YGAYk3ITCwgEAAAIA,AR,2
GVU4O5AkOh47DwvwIAb2-,PL,2
GY-R2VQpp18PCLwEAAA8P,SE,2
GVU4yZg74j47DwvwIAd_i,PL,2
GVU20kwkja47DwvwIAVvE,MX,2
GYHC0rQvD4W-3KQEAAABE,BR,2
GYGd7ZAHj5sNAwgEAAAGT,AR,2
GVU3Lqg09SlFvjSoJAXL2,PL,2
GVU2tGAC-zoNJjhsJAU_g,CO,2
GZHdBmwyQZ06aKQEAAAvc,PL,2
GYD_NwwpmPLC0wgEAAAAt,BR,2
GYeB2iAckTcMlcwEAAAA5,ES,2
GYIA9RALnK6yBpwEAAAAD,BR,2
GX2pSUgq6241IugEAAACT,AR,2
GVgXsZgOLAJG-tSMKAAAC,US,2
GYHeMsgD5wsLCwgEAAABk,AR,2
GYh4S0AlPDsJUrQEAAACX,SE,2
GWjrv1w8rXq6BwgEAAAJd,FI,2
GY5h0xgbHvEG9tAEAAAYC,AR,2
GYK8uCAcOnGCSiwEAAACI,PL,2
GXKNzOA4CcMPCwgEAAAAR,ES,2
GWUGXsQZbz4udjgEAAACu,AR,2
GYdhbrwEq526rwgEAAAEe,AR,2
GYa83xQpqCG6BwwEAAAAb,AR,2
GYfmqAg08p0ySrQEAAAG6,PL,2
GYIA9lAFW0gnCwgEAAAAH,PL,2
GVU465wp6ilFvjSoJAeU9,CO,2
GYGd7PwANJcMfwwEAAAEz,NL,2
GX3YZmwvixcLCSgEAAAST,AR,2
GWeEK-g8KVcNcawEAAAHs,BR,2
GYk2CbwYez1uowgEAAAES,NL,2
GWicc6wY_7IrDwgEAAABu,CO,2
GYXyvnAn0v8PCwgEAAAC2,FI,2
GY48ZzATccsPDwgEAAAQT,SE,2
GVU4Tqgd9NVFvjSoJAb_j,CO,2
GYHFRYgakkJCDVQEAAAEp,NO,2
GYZ1sOAtDrsN_UwEAAAAI,MX,2
GYpC9yQmH-JeOuwEAAAAC,CO,2
GY2TtYAxsj8PCwwEAAAEb,SE,2
GWwcUyghqC3fDwgEAAACl,BR,2
GVU4I9AcTVINJjhsJAbPm,AR,2
GVzTjQwrHnsNTJgEAAAAF,AR,2
GVU3sNAbvjI7DwvwIAZlk,BR,2
GVg8Q0wpwhZubaxsKAAAK,SE,2
GVU3Gsgo2q47DwvwIAW_K,FI,2
GXmlRtQT2ViLCHAEAAB5V,DK,2
GXTIT_A8jKZ5llQEAAA0-,NO,2
GZD7XGweoOUG9tAEAABX9,CO,2
GY6IhEAvLjcPCLwEAAAg5,MX,2
GYmY8GAL1rmWCpQEAAAAC,AR,2
GX7hZDwmUcsJApgEAAAC1,FI,2
GYa80tgRaMoWVawEAAAAJ,PL,2
GYySwCgBYgoWevAEAAAAC,MX,2
GWeZsHgcDW5tywgEAAAAg,SE,2
GYZ55iQcZfZCQqgEAAAAR,NL,2
GVU4gcA8wQ4NJjhsJAcsL,NO,2
GYyzOLgYejTO3wwEAAAAd,AR,2
GXL4njgVjIKyWuwEAAALt,BR,2
GVWeorQWn3MJtGwEXAAB6,US,2
GYkMlhg58Na_CwwEAAAAN,MX,2
GYF4d4QHyoG9UiQEAAAB2,AR,2
GVYDrzgn3goqLlS8JAAF8,DK,2
GYaC7dwfIEMLCHAEAAAAR,DK,2
GY3zwEgFUrpfDVQEAAAFl,CO,2
GYdX-0Ab8hGKZUQEAAABL,BR,2
GYW5WNgtKJMMsvgEAAAAC,AR,2
GY8L6zAS_qcLCwgEAAArK,AR,2
GYlhNIAcGSYQuNwEAAAAC,AR,2
GZEkdOwI-vHSfmgEAAAjs,NO,2
GWjrv1w8rXq6BwgEAAAJd,NO,2
GYO2jVAYHVKuiBgEAAAih,CO,2
GYZqYRgwSScPDNQEAAAA9,NL,2
GXAVx2woUwoa1vAEAAACk,NL,2
GYHE1owlFxcPCwgEAAAAa,MX,2
GYFEDYQDygBXCIAEAAAAC,AR,2
GYymzdAQ4K7uujQEAAAAC,CO,2
GW3SgwQqfpsNOkQEAAAcV,PL,2
GYu0r3AFE9ncpuQEAAAFx,AR,2
GYdkOZg8iLMNpwgEAAACC,NO,2
GZGOdegTxoEG9tAEAABjf,MX,2
GVU39lQn5347DwvwIAasV,FI,2
GVU3FEglm0FFvjSoJAWs-,NL,2
GVWie-Aucv8LDwwIJAACv,SE,2
GW3xvvwSFvsNOkQEAAAjM,MX,2
GYtjz1Ao-HcLCEQEAAAAD,BR,2
GW5bilwIOM4gEuAEAAAJM,SE,2
GXa5NxQH_E5GYoAEAAAAl,US,2
GYSUwmwMQe8PDwwEAAABw,PL,2
GYgKe0w21jKCKkwEAAAF-,DK,2
GY-GEPwuzFXSfmgEAAAEQ,AR,2
GYGzZ5wXWGZwhPgEAAABN,PL,2
GVU4gcA8wQ4NJjhsJAcsL,FI,2
GVzTjgQGcrbCvlAEAAAAL,CO,2
GV4ejHwM2BryWlAEAAAAO,US,2
GYjsY-gMoPcLCwgEAAAAY,CO,2
GVU3P4ADgUVFvjSoJAXci,BR,2
GYfPbjQtSEnFPmQEAAAAn,SE,2
GVU3cdAjWfo7DwvwIAYhy,MX,2
GYBgQugB7Jp4UrAEAAAAH,MX,2
GYh1MIA1UEkeawgEAAABg,SE,2
GYd8KTQDGoEe_IgEAAA0O,AR,2
GYZ9WIQ8WzLSToAEAAAAE,CO,2
GZBCkTwUriKXCwgEAAAQp,BR,2
GYeXgWgyHrq8hgAEAAAOo,AR,2
GXdu2Vgv09KXCPQEAADfZ,US,2
GXvNE_wCRNYaEUwEAAAGh,NO,2
GYaonqg28k8M4jgEAAABB,US,2
GYaonqg28k8M4jgEAAABB,AR,2
GYPW0-A4V68MloQEAAAEX,AR,2
GYdu-PAxjYbeZGAEAAAFn,AR,2
GXvzoWQh517nDHQEAAALo,CO,2
GXk3jww1aljC3wwEAAAfg,PL,2
GY1kPDQwHoCvDwgEAAAE0,FI,2
GYHeMsgD5wsLCwgEAAABk,CO,2
GYbJtyAGHCmuWPQEAAACX,AR,2
GVU4cWg40I1FvjSoJAcgw,SE,2
GVU3Gegz96lFvjSoJAW0U,NL,2
GYJ5jMgKyph7DUQEAAAAD,NO,2
GVU3xWQYt-I7DwvwIAZ8Z,AR,2
GYVvh2wUu0YKFQQEAAAAZ,AR,2
GY01OGQtRclWbswEAAAFk,CO,2
GVU2-kAy_-INJjhsJAWOD,AR,2
GY0wsBA25M5C_wwEAAAFZ,MX,2
GYa7IvQgbrovDwwEAAAAE,NO,2
GYk1qmgeLwqI9wwEAAAAJ,NL,2
GY-EWDAC8Uq-1mgEAAA5J,MX,2
GVYiVDQLeXodnUyEJAABq,MX,2
GYgOHfwLCa4YToQEAAAAF,FI,2
GVWie-Aucv8LDwwIJAACv,NO,2
GYWfIBQu3V5EAXwEAAAHp,BR,2
GWjrs5goTMI6VPAEAAAJo,PL,2
GYGbnTAWPXYy1iAEAAAJM,NL,2
GYQmScwklrsJRmQEAAACG,MX,2
GVU3PMQZ6Qo7DwvwIAXj5,AR,2
GXk2bgA5hXjC3wwEAAAaY,DK,2
GY6Dk_gm9y5SgigEAAAd1,CO,2
GVxELEgGc_B66uQEAAAAE,MX,2
GZCag8AqFbE6aKQEAAAYh,SE,2
GXBkP0wqeukS7iQEAAAI4,AR,2
GYgqB8wG_FAPDwgEAAABQ,AR,2
GXL4njgVjIKyWuwEAAALt,SE,2
GYMee5QW2PIdxkwEAAACm,AR,2
GYV25Yw0KI8LDwwEAAAAJ,ES,2
GVU4n7wC5o4NJjhsJAdLd,MX,2
GVU2jFgqCmVFvjSoJAUWl,PL,2
GYagzxgNf5sM_pwEAAAAc,DK,2
GYzxFSQBI-VZtngEAAAAO,AR,2
GYivWaAXEZMLDwwEAAACz,ES,2
GXoUZ3wuen5CtwwEAAAFd,SE,2
GYbC3UwgsTBkowwEAAAAQ,BR,2
GX425zQkSc2NViQEAAAbg,BR,2
GXHHayQM8kp7CwgEAAAF7,NO,2
GYWVLxgZg17ygwwEAAACO,CO,2
GYlfmAwshWsIcvAEAAAAD,NO,2
GYl8gfAOl5IqohwEAAAAC,DK,2
GZBxkCgXD2biWtQEAAAUa,CO,2
GYGsfiQOZ1Iu6lwEAAAAC,NL,2
GWGrWRAJh3z2HiAEAAAAC,MX,2
GYfmHMAzH0j2HMwEAAACT,CO,2
GXyIPIgqdlp28vgEAAAJ9,NL,2
GVU3Gsgo2q47DwvwIAW_K,SE,2
GYW7noAQIe6GjTwEAAADW,CO,2
GX_8K2QdX5ojCXwEAAAAE,NL,2
GYnBUhgUgKcI0tgEAAAAc,AR,2
GXyIOOw8kzMJ6pQEAAAAs,US,2
GYZeVfgN6EcPDwgEAAAC9,CO,2
GVWen9A3ooqMkqAEJAAAH,FI,2
GXc2_QAlhY8PCwwEAAAYF,ES,2
GYuBEsQL-073CaQEAAAz0,BR,2
GYIZDHAawbrO0hQEAAAah,FI,2
GVvLJaA1KnYpUUGAJAAAJ,NL,2
GYXswWgL5ar-TwgEAAABl,CO,2
GYHnSfwQQ1o6fgAEAAAAX,AR,2
GYkLJaQPIk8PCDgEAAALc,MX,2
GVU3dWQ0qkINJjhsJAYXx,CO,2
GYnJXigSGq4jCwwEAAAAe,FI,2
GXST9BgfRl06olAEAAAAl,PL,2
GYxte8AzAf3cpuQEAAAv7,AR,2
GXwNt5w5A4LnDHQEAAAPX,NL,2
GVU3A6g2uPINJjhsJAWYi,NL,2
GYqW4EwjkFL2sqwEAAAAD,AR,2
GZBCkTwUriKXCwgEAAAQp,CO,2
GVzTjQw1Mz56_sQEAAAAE,BR,2
GXYVC4Ak8CcPCwgEAAAld,CO,2
GVWeolwhm5cJtGwEXAABT,DK,2
GYJ0_WAUa1MIIZwEAAAAk,AR,2
GYfrOBgwJAcJ8wwEAAAAC,MX,2
GYfKZ9gfshZCLlQEAAAH7,NO,2
GV-P5WwNChivDZAEAAAAn,SE,2
GYyn4jQtvlGrDwgEAAAAC,DK,2
GVU26mQLF9lFvjSoJAWBG,MX,2
GY-9dBwHfeMN_dwEAAAJB,MX,2
GVq3SowzZfJPDD5oIAACd,BR,2
GWcKMZAQ1mMIbwwEAAACI,MX,2
GWmuhywinK8JInwEAAAQB,FI,2
GYcIcwAfpj7yMjAEAAAAM,FI,2
GYK0FNAd52b2ElQEAAABP,NL,2
GVU4O5AkOh47DwvwIAb2-,NL,2
GYDlspQeJNjd8qQEAAAA9,CO,2
GVU3dLQQiOFFvjSoJAYZ1,FI,2
GYxkQYQGE28JboAEAAApv,AR,2
GYGeCvAoYksPDFgEAAACF,AR,2
GVU3q1wjxXFFvjSoJAZSx,AR,2
GVqFz1Q1zlsPDPcYIAAAH,PL,2
GVU4jTgI9-Y7DwvwIAdFt,DK,2
GVU22nAe9Q47DwvwIAV5f,PL,2
GYiVVegKjK33DwwEAAAF3,NL,2
GZF6yrgQZl06CswEAAACk,NO,2
GYPWsXQPvu8J5wgEAAADq,BR,2
GXeldRgFaYLPDfgEAAA8M,NO,2
GYo4FmQtKa6G-CwEAAAAR,NL,2
GVU43dwK8alFvjSoJAeFu,SE,2
GYgKebwZCLbmLqwEAAAGf,FI,2
GVWeozQ7ZFF-0twgJAACR,NL,2
GYGzhhA0JWr_DDgEAAACG,SE,2
GW5bilwIOM4gEuAEAAAJM,AR,2
GYTqlggMW81S6cAEAAACl,PL,2
GY_NWrwrSw6XCwgEAAAI_,PL,2
GVWeoGACfU1-0twgJAAAN,AR,2
GYZ-uHAbdH8IEwgEAAAAL,AR,2
GWA5qFwXJt5SvwwEAAAAY,FI,2
GVU4flA7lhVFvjSoJAcsY,PL,2
GYvOMEgI9ixbDwwEAAAKi,NO,2
GYGiRWQ3Rc6qQvAEAAABa,DK,2
GYfqs-gx82SK8bAEAAAAH,ES,2
GYvrlJgdHcK3CwwEAAAPE,FI,2
GYyzONw4jE6rDwwEAAAE4,AR,2
GYKvYowtqMpPDwgEAAABK,AR,2
GYbNi9gttvUcNggEAAAHK,NO,2
GYfkEHgWVrYmYsgEAAAC1,NL,2
GX3I8nA66jxmDbAEAAACv,CO,2
